session_id,user_id,return_user,day_of_week,time_of_day,session_duration,num_pages_viewed,num_items_carted,has_viewed_shipping_info,scroll_depth,cart_value,discount_applied,shipping_fee,free_shipping_eligible,device_type,browser,referral_source,location,if_payment_page_reached,most_viewed_category,abandoned
S2295,U255,0,Sunday,Afternoon,3360,7,3,1,10,9593,1,0,1,Tablet,Safari,Direct,"Amritsar, Punjab",0,Electronics,0
S2296,U383,0,Tuesday,Night,1607,15,8,0,50,23904,0,99,0,Mobile,Firefox,Direct,"Lucknow, Uttar Pradesh",1,Sports,0
S2297,U221,0,Monday,Afternoon,921,18,6,1,54,17795,0,150,0,Desktop,Edge,Search Engine,"Shillong, Meghalaya",0,Books,0
S2298,U90,0,Sunday,Evening,214,18,5,1,97,10854,0,255,0,Mobile,Firefox,Email Campaign,"Varanasi, Uttar Pradesh",0,Toys,1
S2299,U67,0,Sunday,Afternoon,3554,9,3,1,97,9886,0,159,0,Desktop,Safari,Direct,"Indore, Madhya Pradesh",1,Beauty,0
S2300,U195,0,Sunday,Night,964,2,1,0,88,2964,0,0,1,Desktop,Chrome,Direct,"Coimbatore, Tamil Nadu",0,Beauty,0
S2301,U273,1,Wednesday,Afternoon,1329,8,7,0,90,12291,0,300,0,Desktop,Chrome,Email Campaign,"Indore, Madhya Pradesh",0,Beauty,1
S2302,U361,0,Monday,Morning,464,2,5,0,22,11120,0,153,0,Mobile,Chrome,Ads,"Chennai, Tamil Nadu",0,Groceries,0
S2303,U118,0,Monday,Afternoon,903,11,2,0,80,7048,0,182,0,Mobile,Safari,Email Campaign,"Kochi, Kerala",0,Toys,0
S2304,U257,0,Thursday,Morning,1842,7,6,1,18,20424,1,0,1,Desktop,Edge,Ads,"Nagpur, Maharashtra",1,Beauty,0
S2305,U287,1,Monday,Night,1624,6,9,0,72,20560,0,0,1,Tablet,Firefox,Ads,"Warangal, Telangana",0,Groceries,0
S2306,U427,0,Tuesday,Afternoon,1244,10,6,0,32,10213,0,82,0,Mobile,Edge,Social Media,"Madurai, Tamil Nadu",1,Beauty,0
S2307,U343,0,Friday,Morning,806,5,5,1,63,10692,0,211,0,Mobile,Edge,Direct,"Bangalore, Karnataka",0,Books,1
S2308,U413,1,Thursday,Night,1785,11,1,0,56,3557,0,150,0,Mobile,Edge,Direct,"Ranchi, Jharkhand",0,Home & Kitchen,0
S2309,U182,0,Sunday,Morning,3248,1,7,0,48,17627,0,210,0,Tablet,Safari,Ads,"Kochi, Kerala",0,Home & Kitchen,1
S2310,U37,0,Saturday,Morning,330,2,0,0,96,0,0,264,0,Tablet,Edge,Direct,"Jamshedpur, Jharkhand",1,Electronics,1
S2311,U204,0,Thursday,Morning,829,1,0,0,35,0,0,292,0,Tablet,Firefox,Direct,"Bhopal, Madhya Pradesh",0,Groceries,1
S2312,U442,1,Thursday,Afternoon,1775,19,5,0,10,13344,0,0,1,Tablet,Safari,Social Media,"Thiruvananthapuram, Kerala",0,Automotive,0
S2313,U380,0,Monday,Morning,1570,2,4,1,23,12871,0,0,1,Mobile,Edge,Ads,"Bangalore, Karnataka",0,Groceries,0
S2314,U22,1,Thursday,Evening,231,4,8,0,83,26067,1,0,1,Mobile,Safari,Ads,"Coimbatore, Tamil Nadu",1,Sports,0
S2315,U224,1,Saturday,Night,333,12,6,1,74,14427,1,0,1,Mobile,Opera,Social Media,"Udaipur, Rajasthan",0,Beauty,0
S2316,U10,0,Thursday,Night,2366,18,1,0,78,3885,1,89,0,Mobile,Firefox,Social Media,"Indore, Madhya Pradesh",1,Groceries,0
S2317,U236,0,Tuesday,Afternoon,1218,1,6,0,76,17902,0,0,1,Desktop,Chrome,Social Media,"Bhopal, Madhya Pradesh",0,Books,0
S2318,U472,0,Wednesday,Afternoon,1766,1,2,0,58,4289,0,285,0,Tablet,Firefox,Ads,"Kolkata, West Bengal",0,Toys,1
S2319,U40,0,Tuesday,Afternoon,1831,14,0,0,59,0,1,196,0,Tablet,Safari,Search Engine,"Thiruvananthapuram, Kerala",0,Books,1
S2320,U442,0,Tuesday,Evening,481,4,7,0,67,14455,0,0,1,Desktop,Edge,Search Engine,"Ranchi, Jharkhand",0,Groceries,0
S2321,U161,1,Wednesday,Night,1504,5,2,0,62,4471,0,83,0,Tablet,Chrome,Direct,"Mysore, Karnataka",1,Home & Kitchen,0
S2322,U295,1,Wednesday,Night,1269,11,7,0,66,12420,0,212,0,Desktop,Edge,Search Engine,"Jamshedpur, Jharkhand",1,Groceries,1
S2323,U220,1,Thursday,Afternoon,2471,13,6,0,95,14142,0,141,0,Desktop,Safari,Ads,"Delhi, Delhi",0,Toys,0
S2324,U294,0,Tuesday,Afternoon,2485,16,1,0,27,4784,1,0,1,Mobile,Firefox,Ads,"Lucknow, Uttar Pradesh",0,Toys,0
S2325,U208,1,Monday,Morning,639,13,0,0,25,0,1,106,0,Mobile,Chrome,Email Campaign,"Kochi, Kerala",0,Beauty,1
S2326,U364,1,Friday,Afternoon,950,2,6,1,11,12948,1,0,1,Mobile,Firefox,Social Media,"Indore, Madhya Pradesh",0,Groceries,0
S2327,U328,1,Friday,Night,781,16,0,1,22,0,1,112,0,Tablet,Firefox,Direct,"Udaipur, Rajasthan",0,Beauty,1
S2328,U214,0,Friday,Morning,3327,6,5,0,54,13696,0,256,0,Desktop,Opera,Email Campaign,"Surat, Gujarat",1,Automotive,1
S2329,U149,1,Tuesday,Evening,940,14,9,0,89,33127,1,247,0,Desktop,Opera,Social Media,"Lucknow, Uttar Pradesh",0,Sports,0
S2330,U59,0,Saturday,Evening,1181,1,9,1,81,22328,0,0,1,Desktop,Edge,Search Engine,"Mangalore, Karnataka",1,Groceries,0
S2331,U208,0,Wednesday,Night,2712,17,7,0,52,12735,0,0,1,Tablet,Safari,Social Media,"Vadodara, Gujarat",0,Electronics,0
S2332,U11,0,Thursday,Morning,2067,11,6,1,81,18940,0,0,1,Mobile,Firefox,Email Campaign,"Siliguri, West Bengal",0,Groceries,0
S2333,U495,1,Thursday,Afternoon,2129,19,3,0,63,7057,1,0,1,Desktop,Firefox,Search Engine,"Cuttack, Odisha",0,Beauty,0
S2334,U167,1,Friday,Afternoon,1533,3,0,1,83,0,1,0,1,Mobile,Edge,Social Media,"Amritsar, Punjab",0,Groceries,1
S2335,U88,0,Thursday,Morning,3303,11,0,0,40,0,0,271,0,Mobile,Chrome,Direct,"Hyderabad, Telangana",0,Electronics,1
S2336,U411,0,Monday,Morning,442,5,3,1,85,10251,0,0,1,Desktop,Chrome,Search Engine,"Indore, Madhya Pradesh",0,Clothing,0
S2337,U486,0,Monday,Evening,2241,17,4,0,18,14066,0,202,0,Desktop,Safari,Direct,"Gaya, Bihar",0,Home & Kitchen,1
S2338,U317,0,Wednesday,Afternoon,1509,7,6,0,82,13460,0,0,1,Desktop,Safari,Search Engine,"Indore, Madhya Pradesh",1,Electronics,0
S2339,U236,0,Thursday,Night,3156,10,3,0,57,4403,0,0,1,Mobile,Opera,Direct,"Mangalore, Karnataka",0,Clothing,0
S2340,U426,0,Tuesday,Afternoon,2610,11,9,0,27,22235,1,0,1,Desktop,Safari,Search Engine,"Mysore, Karnataka",1,Books,0
S2341,U354,1,Thursday,Evening,3316,3,0,1,96,0,0,0,1,Desktop,Safari,Ads,"Warangal, Telangana",0,Beauty,1
S2342,U471,0,Tuesday,Morning,3216,10,9,0,20,27655,0,0,1,Desktop,Chrome,Email Campaign,"Siliguri, West Bengal",1,Beauty,0
S2343,U186,0,Saturday,Afternoon,1650,10,6,1,71,23637,1,283,0,Mobile,Chrome,Search Engine,"Mumbai, Maharashtra",0,Groceries,0
S2344,U46,0,Sunday,Morning,1846,14,1,0,93,293,0,150,0,Desktop,Edge,Social Media,"Siliguri, West Bengal",0,Automotive,0
S2345,U224,1,Friday,Afternoon,203,12,1,1,28,1575,0,0,1,Tablet,Opera,Email Campaign,"Indore, Madhya Pradesh",1,Home & Kitchen,0
S2346,U433,1,Tuesday,Night,1946,15,7,0,99,10023,1,155,0,Desktop,Firefox,Search Engine,"Ludhiana, Punjab",0,Home & Kitchen,0
S2347,U55,1,Saturday,Night,1762,10,9,1,83,27030,1,0,1,Mobile,Firefox,Social Media,"Lucknow, Uttar Pradesh",1,Groceries,0
S2348,U125,0,Sunday,Afternoon,1495,10,9,1,33,19484,0,69,0,Tablet,Firefox,Email Campaign,"Cuttack, Odisha",1,Beauty,0
S2349,U224,0,Friday,Afternoon,283,19,9,0,22,23122,0,0,1,Mobile,Safari,Ads,"Bhopal, Madhya Pradesh",0,Home & Kitchen,0
S2350,U302,0,Sunday,Morning,279,1,4,1,55,6795,0,277,0,Tablet,Opera,Social Media,"Chennai, Tamil Nadu",1,Toys,1
S2351,U206,1,Monday,Morning,238,10,9,1,62,24122,0,0,1,Tablet,Safari,Ads,"Mysore, Karnataka",1,Clothing,0
S2352,U269,1,Thursday,Evening,1714,2,1,0,38,2581,0,256,0,Desktop,Opera,Direct,"Shillong, Meghalaya",1,Automotive,1
S2353,U41,1,Sunday,Evening,492,17,4,0,45,11920,0,0,1,Desktop,Edge,Social Media,"Ahmedabad, Gujarat",1,Groceries,0
S2354,U203,1,Saturday,Afternoon,324,7,7,0,80,24649,1,0,1,Mobile,Opera,Ads,"Amritsar, Punjab",0,Electronics,0
S2355,U446,1,Wednesday,Night,1013,7,5,1,26,14576,0,218,0,Desktop,Opera,Email Campaign,"Bhopal, Madhya Pradesh",0,Toys,1
S2356,U159,0,Thursday,Evening,488,9,2,0,57,4127,0,205,0,Tablet,Opera,Search Engine,"Mysore, Karnataka",1,Sports,1
S2357,U382,1,Friday,Evening,2523,2,7,0,86,10317,0,80,0,Tablet,Opera,Email Campaign,"Vadodara, Gujarat",0,Sports,0
S2358,U174,0,Sunday,Night,3584,14,8,0,33,29600,0,138,0,Desktop,Firefox,Email Campaign,"Lucknow, Uttar Pradesh",0,Clothing,0
S2359,U114,0,Thursday,Morning,2834,17,4,0,63,8442,0,207,0,Mobile,Edge,Ads,"Shillong, Meghalaya",0,Sports,1
S2360,U171,0,Wednesday,Morning,2304,1,1,1,94,2925,1,51,0,Mobile,Chrome,Search Engine,"Delhi, Delhi",1,Home & Kitchen,0
S2361,U399,0,Friday,Morning,1637,9,1,1,10,1396,0,0,1,Mobile,Edge,Email Campaign,"Mumbai, Maharashtra",0,Sports,0
S2362,U87,0,Friday,Afternoon,3184,19,6,0,88,15423,0,287,0,Mobile,Opera,Search Engine,"Shillong, Meghalaya",1,Groceries,1
S2363,U40,0,Wednesday,Afternoon,539,4,0,0,76,0,0,0,1,Tablet,Opera,Direct,"Hyderabad, Telangana",0,Books,1
S2364,U262,0,Thursday,Morning,3574,8,9,1,15,24633,0,187,0,Mobile,Safari,Ads,"Mangalore, Karnataka",0,Electronics,0
S2365,U325,0,Wednesday,Night,1413,13,1,0,87,568,0,0,1,Mobile,Opera,Search Engine,"Ranchi, Jharkhand",1,Toys,0
S2366,U59,0,Tuesday,Morning,3382,4,9,0,64,17085,0,89,0,Tablet,Edge,Ads,"Jamshedpur, Jharkhand",1,Sports,0
S2367,U272,0,Monday,Morning,949,9,3,0,47,4313,0,0,1,Mobile,Chrome,Email Campaign,"Shillong, Meghalaya",0,Books,0
S2368,U262,0,Wednesday,Afternoon,984,9,0,0,42,0,0,0,1,Mobile,Safari,Email Campaign,"Nagpur, Maharashtra",0,Clothing,1
S2369,U100,0,Friday,Night,2230,18,3,0,17,6192,1,57,0,Tablet,Safari,Email Campaign,"Kanpur, Uttar Pradesh",0,Beauty,0
S2370,U464,1,Tuesday,Evening,1962,12,9,1,99,16674,0,0,1,Desktop,Chrome,Email Campaign,"Jodhpur, Rajasthan",1,Automotive,0
S2371,U398,1,Monday,Night,1470,10,4,0,88,13811,0,0,1,Mobile,Edge,Direct,"Madurai, Tamil Nadu",0,Beauty,0
S2372,U179,1,Sunday,Afternoon,1422,11,8,1,87,24650,0,290,0,Mobile,Opera,Direct,"Guwahati, Assam",0,Clothing,1
S2373,U180,1,Sunday,Evening,837,7,0,0,29,0,0,0,1,Tablet,Chrome,Social Media,"Cuttack, Odisha",1,Electronics,1
S2374,U373,0,Wednesday,Afternoon,2455,9,4,0,64,11597,0,0,1,Mobile,Edge,Email Campaign,"Cuttack, Odisha",0,Electronics,0
S2375,U491,1,Monday,Morning,88,6,1,1,57,2965,0,0,1,Tablet,Edge,Email Campaign,"Kochi, Kerala",0,Books,0
S2376,U420,0,Sunday,Evening,3082,19,8,0,92,20800,0,0,1,Tablet,Edge,Email Campaign,"Siliguri, West Bengal",1,Home & Kitchen,0
S2377,U331,0,Thursday,Afternoon,94,16,5,0,65,13041,1,216,0,Desktop,Opera,Email Campaign,"Darjeeling, West Bengal",1,Beauty,1
S2378,U418,1,Friday,Morning,1479,15,1,0,97,2681,0,0,1,Desktop,Opera,Social Media,"Kanpur, Uttar Pradesh",1,Beauty,0
S2379,U76,0,Wednesday,Afternoon,2730,7,2,0,19,3407,1,176,0,Tablet,Firefox,Email Campaign,"Mysore, Karnataka",0,Groceries,0
S2380,U121,1,Sunday,Night,3425,16,7,1,61,23964,1,292,0,Desktop,Safari,Search Engine,"Jodhpur, Rajasthan",1,Groceries,0
S2381,U53,1,Friday,Afternoon,648,5,0,0,59,0,0,0,1,Mobile,Opera,Search Engine,"Ludhiana, Punjab",1,Books,1
S2382,U75,1,Tuesday,Night,3480,16,2,1,43,5063,0,0,1,Desktop,Firefox,Direct,"Bhopal, Madhya Pradesh",0,Groceries,0
S2383,U132,1,Tuesday,Afternoon,3278,1,9,0,45,21578,0,0,1,Mobile,Edge,Direct,"Mumbai, Maharashtra",1,Groceries,0
S2384,U102,0,Monday,Morning,3198,19,0,0,70,0,0,277,0,Mobile,Safari,Search Engine,"Jamshedpur, Jharkhand",0,Toys,1
S2385,U89,0,Tuesday,Night,963,5,7,1,25,18436,0,296,0,Tablet,Safari,Search Engine,"Delhi, Delhi",1,Toys,1
S2386,U309,0,Saturday,Night,2627,7,0,1,88,0,0,0,1,Mobile,Chrome,Search Engine,"Jodhpur, Rajasthan",1,Toys,1
S2387,U79,0,Tuesday,Morning,2229,19,4,0,27,10549,1,246,0,Tablet,Firefox,Social Media,"Kolkata, West Bengal",1,Toys,0
S2388,U390,1,Wednesday,Night,399,5,3,0,80,7920,0,92,0,Tablet,Opera,Email Campaign,"Coimbatore, Tamil Nadu",0,Beauty,0
S2389,U389,1,Friday,Afternoon,234,17,6,0,56,15862,0,294,0,Mobile,Safari,Ads,"Gaya, Bihar",1,Beauty,1
S2390,U336,1,Sunday,Afternoon,1983,8,4,0,95,8292,0,160,0,Desktop,Edge,Ads,"Mumbai, Maharashtra",0,Clothing,0
S2391,U39,0,Sunday,Night,1774,1,7,1,41,12578,0,158,0,Mobile,Safari,Social Media,"Chennai, Tamil Nadu",1,Books,0
S2392,U91,0,Saturday,Afternoon,656,2,0,1,52,0,1,119,0,Mobile,Chrome,Ads,"Chennai, Tamil Nadu",1,Automotive,1
S2393,U488,0,Monday,Night,510,15,4,0,92,12705,0,209,0,Mobile,Opera,Direct,"Shillong, Meghalaya",0,Electronics,1
S2394,U396,0,Sunday,Evening,616,18,3,1,49,9914,0,0,1,Desktop,Firefox,Social Media,"Ahmedabad, Gujarat",0,Books,0
S2395,U322,1,Tuesday,Afternoon,1219,11,2,0,74,7142,1,0,1,Mobile,Chrome,Social Media,"Kochi, Kerala",1,Books,0
S2396,U253,0,Friday,Night,3147,10,4,0,44,13136,1,0,1,Desktop,Firefox,Social Media,"Mysore, Karnataka",0,Home & Kitchen,0
S2397,U238,0,Sunday,Afternoon,1416,4,9,0,78,28593,1,0,1,Desktop,Edge,Search Engine,"Delhi, Delhi",1,Toys,0
S2398,U387,0,Sunday,Evening,3326,5,2,1,59,4103,1,259,0,Tablet,Firefox,Search Engine,"Ahmedabad, Gujarat",0,Electronics,0
S2399,U289,1,Thursday,Evening,2116,4,7,1,21,16756,0,0,1,Desktop,Edge,Email Campaign,"Bhopal, Madhya Pradesh",1,Toys,0
S2400,U390,1,Wednesday,Afternoon,2441,13,2,0,85,1548,0,0,1,Desktop,Chrome,Search Engine,"Coimbatore, Tamil Nadu",0,Electronics,0
S2401,U297,0,Sunday,Evening,3464,13,0,0,94,0,0,0,1,Tablet,Edge,Social Media,"Shillong, Meghalaya",1,Beauty,1
S2402,U230,0,Sunday,Afternoon,1076,18,8,1,67,16112,0,200,0,Desktop,Chrome,Search Engine,"Chandigarh, Punjab",1,Automotive,0
S2403,U349,0,Tuesday,Morning,2434,2,8,0,92,23651,0,204,0,Mobile,Chrome,Direct,"Udaipur, Rajasthan",1,Sports,1
S2404,U474,0,Tuesday,Morning,2122,16,5,0,72,12670,1,215,0,Mobile,Safari,Search Engine,"Coimbatore, Tamil Nadu",0,Electronics,0
S2405,U452,1,Tuesday,Evening,898,1,9,1,82,25124,0,185,0,Desktop,Opera,Ads,"Jodhpur, Rajasthan",1,Beauty,0
S2406,U290,1,Friday,Afternoon,1697,19,0,1,58,0,1,0,1,Mobile,Opera,Ads,"Varanasi, Uttar Pradesh",0,Books,1
S2407,U330,0,Wednesday,Morning,285,9,7,0,45,20056,0,0,1,Desktop,Edge,Social Media,"Chennai, Tamil Nadu",1,Electronics,0
S2408,U326,0,Sunday,Night,3556,3,1,0,63,375,0,0,1,Mobile,Chrome,Search Engine,"Ahmedabad, Gujarat",1,Sports,0
S2409,U320,1,Saturday,Night,1873,7,8,0,56,26426,0,0,1,Tablet,Opera,Direct,"Cuttack, Odisha",0,Sports,0
S2410,U166,0,Saturday,Night,3539,10,7,0,41,24356,0,141,0,Mobile,Safari,Social Media,"Pune, Maharashtra",0,Groceries,0
S2411,U443,1,Wednesday,Afternoon,2220,1,2,1,62,7466,0,0,1,Desktop,Opera,Email Campaign,"Shillong, Meghalaya",0,Automotive,0
S2412,U498,0,Friday,Evening,2080,10,4,0,41,11721,0,0,1,Mobile,Chrome,Direct,"Nagpur, Maharashtra",1,Home & Kitchen,0
S2413,U322,0,Monday,Afternoon,1511,9,8,1,71,22633,0,0,1,Tablet,Edge,Ads,"Indore, Madhya Pradesh",1,Groceries,0
S2414,U162,0,Saturday,Evening,2108,15,0,0,46,0,1,0,1,Desktop,Opera,Direct,"Jodhpur, Rajasthan",0,Home & Kitchen,1
S2415,U78,0,Saturday,Afternoon,2373,15,8,0,47,11927,0,0,1,Tablet,Firefox,Direct,"Bhopal, Madhya Pradesh",0,Clothing,0
S2416,U226,1,Wednesday,Afternoon,1574,3,3,0,39,11786,0,0,1,Tablet,Opera,Ads,"Mangalore, Karnataka",1,Electronics,0
S2417,U35,0,Friday,Afternoon,1291,5,3,1,67,6287,0,233,0,Tablet,Opera,Social Media,"Ludhiana, Punjab",0,Toys,1
S2418,U241,0,Friday,Morning,1705,9,3,0,41,5279,0,0,1,Mobile,Safari,Search Engine,"Chennai, Tamil Nadu",0,Home & Kitchen,0
S2419,U227,0,Tuesday,Night,1795,9,9,0,75,23343,1,253,0,Mobile,Chrome,Direct,"Pune, Maharashtra",0,Electronics,0
S2420,U324,0,Friday,Night,3059,7,8,0,60,23681,1,0,1,Mobile,Firefox,Email Campaign,"Jaipur, Rajasthan",0,Groceries,0
S2421,U156,0,Tuesday,Afternoon,3500,12,5,0,20,15116,1,0,1,Mobile,Edge,Email Campaign,"Jodhpur, Rajasthan",1,Toys,0
S2422,U408,0,Sunday,Night,365,9,7,0,68,24852,0,0,1,Desktop,Opera,Search Engine,"Nagpur, Maharashtra",1,Home & Kitchen,0
S2423,U141,1,Sunday,Night,2119,6,3,0,29,5253,0,0,1,Mobile,Safari,Direct,"Coimbatore, Tamil Nadu",0,Electronics,0
S2424,U303,0,Thursday,Evening,3476,2,2,0,46,4313,1,0,1,Mobile,Firefox,Social Media,"Udaipur, Rajasthan",1,Books,0
S2425,U29,0,Friday,Morning,3596,9,0,0,82,0,1,0,1,Desktop,Opera,Ads,"Siliguri, West Bengal",0,Toys,1
S2426,U181,1,Wednesday,Night,1783,17,9,0,58,24485,1,233,0,Mobile,Firefox,Search Engine,"Jamshedpur, Jharkhand",1,Sports,0
S2427,U260,0,Tuesday,Afternoon,1749,1,6,0,28,10557,1,276,0,Mobile,Chrome,Email Campaign,"Siliguri, West Bengal",0,Automotive,0
S2428,U38,1,Thursday,Afternoon,1577,19,3,0,64,8813,0,221,0,Desktop,Edge,Ads,"Gaya, Bihar",1,Groceries,1
S2429,U159,0,Monday,Evening,1451,6,7,0,49,16064,0,0,1,Desktop,Chrome,Ads,"Bangalore, Karnataka",0,Books,0
S2430,U237,1,Monday,Night,3044,5,2,0,16,1911,1,157,0,Desktop,Safari,Search Engine,"Lucknow, Uttar Pradesh",0,Toys,0
S2431,U232,1,Monday,Afternoon,479,2,0,1,14,0,1,161,0,Tablet,Firefox,Email Campaign,"Indore, Madhya Pradesh",1,Books,1
S2432,U20,1,Tuesday,Afternoon,2996,9,4,0,51,7204,1,0,1,Desktop,Edge,Ads,"Amritsar, Punjab",0,Groceries,0
S2433,U30,1,Friday,Morning,2278,14,1,0,97,3441,0,0,1,Mobile,Chrome,Search Engine,"Siliguri, West Bengal",1,Sports,0
S2434,U189,0,Tuesday,Night,193,4,2,0,57,6262,0,0,1,Tablet,Chrome,Email Campaign,"Patna, Bihar",1,Electronics,0
S2435,U426,1,Monday,Morning,2090,4,5,1,16,9801,0,177,0,Tablet,Firefox,Search Engine,"Gaya, Bihar",1,Books,0
S2436,U147,0,Friday,Morning,3072,15,2,1,20,8495,0,0,1,Mobile,Safari,Email Campaign,"Coimbatore, Tamil Nadu",0,Groceries,0
S2437,U40,0,Thursday,Night,1510,8,2,0,82,4546,0,0,1,Desktop,Firefox,Direct,"Ranchi, Jharkhand",0,Electronics,0
S2438,U331,0,Monday,Morning,3156,4,5,0,58,18918,1,0,1,Desktop,Safari,Direct,"Mysore, Karnataka",1,Electronics,0
S2439,U443,0,Wednesday,Night,1613,16,4,0,39,10487,0,203,0,Desktop,Safari,Direct,"Siliguri, West Bengal",0,Beauty,1
S2440,U438,0,Friday,Night,3321,4,9,1,50,27311,0,0,1,Desktop,Edge,Ads,"Varanasi, Uttar Pradesh",1,Books,0
S2441,U47,0,Tuesday,Night,1224,16,8,1,12,19004,0,0,1,Mobile,Firefox,Direct,"Ludhiana, Punjab",1,Beauty,0
S2442,U315,0,Sunday,Morning,1929,12,0,0,95,0,0,122,0,Desktop,Edge,Social Media,"Thiruvananthapuram, Kerala",1,Automotive,1
S2443,U305,1,Tuesday,Night,1879,16,2,1,49,3042,0,0,1,Tablet,Firefox,Social Media,"Gaya, Bihar",1,Sports,0
S2444,U260,1,Wednesday,Night,2765,19,2,1,60,5217,1,197,0,Tablet,Firefox,Social Media,"Shillong, Meghalaya",0,Books,0
S2445,U197,0,Saturday,Afternoon,3446,8,5,0,93,15957,0,283,0,Desktop,Safari,Ads,"Ahmedabad, Gujarat",1,Home & Kitchen,1
S2446,U237,0,Tuesday,Morning,3575,6,7,0,41,22016,0,83,0,Tablet,Chrome,Email Campaign,"Siliguri, West Bengal",1,Books,0
S2447,U298,0,Sunday,Morning,1402,10,2,0,57,5536,1,153,0,Tablet,Safari,Ads,"Varanasi, Uttar Pradesh",0,Clothing,0
S2448,U284,0,Sunday,Night,1524,5,2,0,80,1555,0,0,1,Tablet,Safari,Direct,"Ahmedabad, Gujarat",0,Home & Kitchen,0
S2449,U489,0,Sunday,Afternoon,3223,18,5,1,80,12884,0,185,0,Mobile,Opera,Social Media,"Nagpur, Maharashtra",1,Toys,0
S2450,U406,0,Wednesday,Afternoon,2286,10,7,0,29,23414,0,0,1,Desktop,Opera,Email Campaign,"Delhi, Delhi",1,Home & Kitchen,0
S2451,U379,0,Monday,Evening,1139,10,5,1,98,11651,0,67,0,Desktop,Chrome,Search Engine,"Lucknow, Uttar Pradesh",0,Sports,0
S2452,U459,1,Monday,Evening,1238,7,9,1,44,25487,0,262,0,Tablet,Chrome,Email Campaign,"Bhopal, Madhya Pradesh",1,Toys,1
S2453,U22,0,Tuesday,Afternoon,1755,18,2,0,33,7706,0,235,0,Tablet,Firefox,Email Campaign,"Jodhpur, Rajasthan",0,Beauty,1
S2454,U231,0,Friday,Morning,170,1,3,0,49,9460,1,0,1,Mobile,Chrome,Email Campaign,"Cuttack, Odisha",1,Clothing,0
S2455,U466,0,Saturday,Morning,2244,7,0,1,86,0,0,0,1,Mobile,Chrome,Email Campaign,"Mysore, Karnataka",1,Automotive,1
S2456,U415,0,Tuesday,Night,2339,1,7,1,61,19733,0,0,1,Mobile,Firefox,Email Campaign,"Kanpur, Uttar Pradesh",0,Beauty,0
S2457,U293,0,Sunday,Evening,3099,15,3,1,48,6734,0,0,1,Tablet,Chrome,Email Campaign,"Jaipur, Rajasthan",0,Toys,0
S2458,U334,1,Monday,Afternoon,527,4,5,0,77,16687,0,176,0,Mobile,Safari,Social Media,"Ranchi, Jharkhand",1,Automotive,0
S2459,U97,0,Sunday,Night,2839,10,2,0,70,1767,0,150,0,Mobile,Firefox,Direct,"Ahmedabad, Gujarat",1,Home & Kitchen,0
S2460,U165,0,Friday,Morning,2588,9,5,0,85,17436,1,0,1,Mobile,Chrome,Ads,"Mysore, Karnataka",0,Clothing,0
S2461,U310,1,Sunday,Night,3199,2,8,1,90,19323,0,176,0,Tablet,Edge,Search Engine,"Lucknow, Uttar Pradesh",1,Home & Kitchen,0
S2462,U244,1,Wednesday,Night,873,14,8,0,74,22862,0,297,0,Mobile,Safari,Ads,"Patna, Bihar",0,Automotive,1
S2463,U257,1,Monday,Afternoon,1332,16,9,1,71,18521,1,265,0,Tablet,Chrome,Email Campaign,"Patna, Bihar",0,Books,0
S2464,U78,0,Wednesday,Night,1053,1,2,0,90,3558,0,0,1,Mobile,Opera,Direct,"Ahmedabad, Gujarat",1,Electronics,0
S2465,U491,1,Saturday,Afternoon,2091,2,2,1,11,7226,0,57,0,Tablet,Opera,Social Media,"Kochi, Kerala",0,Sports,0
S2466,U32,0,Saturday,Evening,382,7,3,0,15,7683,0,0,1,Desktop,Edge,Ads,"Amritsar, Punjab",1,Sports,0
S2467,U231,0,Thursday,Night,3029,10,6,0,84,14613,0,85,0,Desktop,Opera,Ads,"Shillong, Meghalaya",1,Electronics,0
S2468,U53,0,Friday,Morning,963,1,2,0,52,3167,0,0,1,Tablet,Chrome,Search Engine,"Warangal, Telangana",1,Home & Kitchen,0
S2469,U416,0,Monday,Morning,1601,13,9,0,91,33551,0,0,1,Mobile,Edge,Social Media,"Varanasi, Uttar Pradesh",0,Beauty,0
S2470,U461,0,Wednesday,Night,2059,1,7,0,49,22490,0,161,0,Mobile,Opera,Ads,"Varanasi, Uttar Pradesh",1,Groceries,0
S2471,U429,0,Wednesday,Evening,1875,5,7,0,98,23229,0,0,1,Mobile,Safari,Direct,"Chennai, Tamil Nadu",1,Books,0
S2472,U176,1,Wednesday,Morning,3563,16,5,0,48,15521,1,0,1,Desktop,Chrome,Direct,"Mangalore, Karnataka",0,Books,0
S2473,U366,1,Tuesday,Evening,2713,15,3,0,37,7925,0,257,0,Mobile,Safari,Email Campaign,"Patna, Bihar",0,Home & Kitchen,1
S2474,U44,1,Tuesday,Night,2536,17,4,1,89,10784,0,0,1,Tablet,Chrome,Search Engine,"Jaipur, Rajasthan",1,Beauty,0
S2475,U259,0,Saturday,Evening,3400,16,1,0,72,2891,0,51,0,Tablet,Safari,Ads,"Ahmedabad, Gujarat",0,Groceries,0
S2476,U331,1,Thursday,Afternoon,207,13,5,0,73,7927,0,272,0,Desktop,Firefox,Direct,"Gaya, Bihar",1,Groceries,1
S2477,U89,0,Sunday,Morning,1201,11,2,1,21,6487,0,0,1,Desktop,Edge,Search Engine,"Pune, Maharashtra",1,Beauty,0
